PHARMASAVE # 162,"101-7111 West Saanich Rd Brentwood Bay, BC V8M 1P7 CANADA",250-652-1235,778-351-2544
PHARMASAVE # 179,"Dell Shopping Centre 10654 King George Blvd Surrey, BC V3T 2X3 CANADA",604-581-4431,604-581-4130
PHARMASAVE # 182,"720 Memorial St. PO Box 970 Qualicum Beach, BC V9K 1T3 CANADA",250-752-3421,250-752-3479
PHARMASAVE # 183,"285 Craig St Duncan, BC V9L 1W2 CANADA",250-748-5252,250-748-0729
PHARMASAVE # 190,"3295 Coast Meridian Rd. Port Coquitlam, BC V3B 3N3 CANADA",604-942-9813,604-942-1561
PHARMASAVE # 198,"235 Wallace Street Hope, BC V0X 1L0 CANADA",604-869-2486,604-869-2931
PHARMASAVE # 202,"P.O. Box 2408 417 10th Ave Invermere, BC V0A 1K0 CANADA",250-342-8877,250-342-8897
PHARMASAVE # 203,"8697 - 10th Ave Burnaby, BC V3N 2S9 CANADA",604-522-8050,604-522-8779
PHARMASAVE # 205,"200 - 9810 - 7th Street Sidney, BC V8L 4W6 CANADA",250-656-1148,250-656-2235
PHARMASAVE # 206,"#119 - 15280 - 101st Ave. Surrey, BC V3R 8X7 CANADA",604-584-3331,604-584-3321
PHARMASAVE # 211,"#101 - 8850 Walnut Grove Dr Langley, BC V1M 2C9 CANADA",604-888-5602,604-888-7206
PHARMASAVE # 213,"307 Victoria Rd Box 680 Revelstoke, BC V0E 2S0 CANADA",250-837-2028,250-837-4636
PHARMASAVE # 214,"5331 Headland Dr West Vancouver, BC V7W 3C6 CANADA",604-926-5331,604-926-4819
PHARMASAVE # 221,"#11A - 2720 Mill Bay Road Box 160 Mill Bay, BC V0R 2P0 CANADA",250-743-9111,250-743-9066
PHARMASAVE # 230,"201 - 365 Murtle Cres Clearwater, BC V0E 1N1 CANADA",250-674-0059,250-674-0056
PHARMASAVE # 232,"#310 - 777 Royal Oak Dr. Victoria, BC V8X 4V1 CANADA",250-727-2284,250-727-2093
PHARMASAVE # 242,"#41 - 3155 Lakeshore Rd Kelowna, BC V1W 3S9 CANADA",250-717-5330,250-717-5332
PHARMASAVE # 244,"270 Hudson Avenue N.E. PO Box 1231 Salmon Arm, BC V1E 4P4 CANADA",250-832-2111,250-832-9329
PHARMASAVE # 246,"132-4857 Elliott St Delta, BC V4K 2X7 CANADA",604-946-7685,604-940-6816
PHARMASAVE # 248,"#409 - 15940 Fraser Highway Surrey, BC V4N 0X8 CANADA",604-501-2711,604-501-2710
PHARMASAVE # 249,"9515 Main Street Box 70 Summerland, BC V0H 1Z0 CANADA",250-494-7088,250-494-7086
PHARMASAVE # 250,"526 - 7th Avenue Keremeos, BC V0X 1N0 CANADA",250-499-5543,250-499-5212
PHARMASAVE # 253,"105 - 437 Glenmore Rd Kelowna, BC V1V 1Y5 CANADA",250-861-4443,250-861-4943
PHARMASAVE # 255 - CRANBROOK,"1005 Baker St. Cranbrook, BC V1C 1A6 CANADA",250-426-3368,250-426-2365
PHARMASAVE # 257,"P.O. Box 489 5663 Cowrie St Sechelt, BC V0N 3A0 CANADA",604-885-9614,604-885-7257
PHARMASAVE # 260,"1816 Bowen Rd Nanaimo, BC V9S 5W4 CANADA",250-740-3880,250-740-3885
PHARMASAVE # 264,"PO Box 620 Unit 18 - 117 Hwy 16 E Burns Lake, BC V0J 1E0 CANADA",250-692-7077,250-692-7066
PHARMASAVE # 265,"7 - 2225 Guthrie Rd Comox, BC V9M 4G1 CANADA",250-339-9879,250-339-2343
PHARMASAVE # 267,"Unit 5 - 1273 Island Hwy S Nanaimo, BC V9R 7A4 CANADA",250-755-1830,250-755-1832
PHARMASAVE # 275,"130 - 1005 Columbia St New Westminster, BC V3M 6H5 CANADA",604-525-5607,604-525-5608
PHARMASAVE # 276,"#1012 - 505 Doyle Ave. Kelowna, BC V1Y 0C5 CANADA",250-860-0828,250-860-0092
PHARMASAVE # 278,"4367 Hastings St Burnaby, BC V5C 2J7 CANADA",604-298-5910,604-298-5930
PHARMASAVE # 280,"1280 Cedar Ave Trail, BC V1R 4C1 CANADA",250-368-3363,250-368-5012
PHARMASAVE # 282,"1118 Canyon St PO Box 278 Creston, BC V0B 1G0 CANADA",250-428-9080,250-428-9082
PHARMASAVE # 284,"2401F Millstream Rd Victoria, BC V9B 3R5 CANADA",250-478-0123,250-478-0129
PHARMASAVE # 285,"101 - 1497 Admirals Rd Victoria, BC V9A 2P8 CANADA",250-388-5051,250-388-5059
PHARMASAVE # 287 SULLIVAN SQUARE,"106 - 15325 56 Ave Surrey, BC V3S 0X9 CANADA",604-303-6345,604-372-2772
PHARMASAVE # 291,"9 - 2484 Main St Westbank, BC V4T 2G2 CANADA",250-707-0745,250-707-0738
PHARMASAVE # 294 ORCHARDS WALK,"101 - 3200 Valleyview Drive Kamloops, BC V2C 4S2 CANADA",250-828-8000,250-828-8181
PHARMASAVE # 296,"Box 850 #8 - 6716 West Coast Rd Sooke, BC V9Z 1H8 CANADA",250-642-2226,250-642-7742
PHARMASAVE # 298,"1746 Sandner Frontage Rd RR 3 Christina Lake, BC V0H 1E0 CANADA",250-447-2658,250-447-2659
PHARMASAVE #1009,"6 - 33324 South Fraser Way Abbotsford, BC V2S 2B4 CANADA",604-746-7117,604-746-7114
PHARMASAVE #1014,"101-8318 120 St Surrey, BC V3W 3N4 CANADA",604-510-0000,604-510-1010
PHARMASAVE #1016,"125 - 23233 Gilley Road Richmond, BC V6V 1E6 CANADA",604-553-8431,604-553-8432
PHARMASAVE #1019,"123 West Esplanade North Vancouver, BC V7M 0G7 CANADA",604-757-2962,604-757-2963
PHARMASAVE #1020,"1418 E 41st Ave Vancouver, BC V5P 1J7 CANADA",604-423-5584,604-558-1941
PHARMASAVE #1021,"102 - 330 Highway 33 Kelowna, BC V1X 1X9 CANADA",250-491-1999,250-491-4565
PHARMASAVE #1025,"1715 Ellis St Kelowna, BC V1Y 8M9 CANADA",250-712-2484,250-712-9266
PHARMASAVE #1026,"106 - 1912 Enterprise Way Kelowna, BC V1Y 9S9 CANADA",778-760-9555,855-942-4804
PHARMASAVE #1028 PENTICTON REGIONAL HOSPITAL,"550 Carmi Avenue Penticton, BC V2A 3G6 CANADA",236-422-2771,855-952-2459
PHARMASAVE #1029,"104 - 34143 Marshall Rd Abbotsford, BC V2S 1L8 CANADA",604-744-1705,604-744-1706
PHARMASAVE #1032,"100 - 525 Third St Nanaimo, BC V9R 1W7 CANADA",250-591-9000,250-591-5979
PHARMASAVE #1037,"2140 Main Street Vancouver, BC V5T 0K1 CANADA",604-566-7767,604-566-7768
PHARMASAVE #1088,"Unit 3 - 555 W 12th Ave Vancouver, BC V5Z 3X7 CANADA",604-564-9288,604-564-9188
PHARMASAVE #1101,"U400 - 1055 Dunsmuir St Vancouver, BC V7X 1L4 CANADA",604-682-7785,604-682-7744
PHARMASAVE #1106,"#101 - 2276 S. Island Hwy. Campbell River, BC V9W 1C3 CANADA",250-923-7311,250-923-3132
PHARMASAVE #1109,"107 Centennial Square PO Box 717 Sparwood, BC V0B 2G0 CANADA",250-425-2015,250-425-0294
PHARMASAVE #1110,"103 - 4741 Lakelse Ave Terrace, BC V8G 1R5 CANADA",250-635-2206,250-635-2207
PHARMASAVE & FOOD #142,"1641 Hillside Ave. Victoria, BC V8T 5G1 CANADA",250-595-8106,250-595-7308
PHARMASAVE ABBOTT ST,"101-2245 Abbott St Kelowna, BC V1Y 1E2 CANADA",250-980-5559,236-573-2981
PHARMASAVE ABERDEEN,"68 - 1395 Hillside Drive Kamloops, BC V2E 2R7 CANADA",250-314-1177,250-314-1133
PHARMASAVE DRUGS #154,"PO Box 2160 Quilchena Square, 1800 Garcia St. Merritt, BC V1K 1B8 CANADA",250-378-6066,250-378-9296
PHARMASAVE EDGEMONT #107,"3233 Connaught Cres North Vancouver, BC V7R 2V7 CANADA",604-988-6396,604-988-3403
PHARMASAVE GANGES #120,"104 Lower Ganges Road Salt Spring Island, BC V8K 2S7 CANADA",250-537-5534,250-537-8831
PHARMASAVE GLADWIN,"100 - 3010 Gladwin Rd Abbotsford, BC V2T 0H5 CANADA",604-853-8577,604-853-8578
PHARMASAVE HEALTH CENTRE # 001,"#100 - 2255 Elgin Ave. Port Coquitlam, BC V3C 2B4 CANADA",604-942-7117,604-942-4665
PHARMASAVE HEALTH CENTRE # 002,"#106 - 2800 1st Ave E Vancouver, BC V5M 4N8 CANADA",604-215-8284,604-215-8443
PHARMASAVE HEALTH CENTRE # 003,"7 - 8948 202 St Langley, BC V1M 4A7 CANADA",604-513-1414,604-513-1420
PHARMASAVE HEALTH CENTRE # 005,"105 - 19070 Lougheed Hwy Pitt Meadows, BC V3Y 2M6 CANADA",604-465-8807,604-465-8809
PHARMASAVE HEALTH CENTRE # 007,"P.O. Box 940 Stn Fort Langley #100 - 23148 96 Ave Langley, BC V1M 2S3 CANADA",604-882-0611,604-882-0610
PHARMASAVE HEALTH CENTRE # 010,"#101 - 1160 Burrard St. Vancouver, BC V6Z 2E8 CANADA",604-669-7700,604-669-7282
PHARMASAVE HEALTH CENTRE # 011,"P.O. Box 989 8301 78 Ave Osoyoos, BC V0H 1V0 CANADA",250-495-7424,250-495-7121
PHARMASAVE HEALTH CENTRE # 012 - LANGLEY CITY,"101 - 20644 Fraser Hwy Langley, BC V3A 4G5 CANADA",604-533-7322,604-533-7331
PHARMASAVE HEALTH CENTRE # 014,"250 - 1311 2nd St N Cranbrook, BC V1C 3L1 CANADA",250-417-0270,250-417-0274
PHARMASAVE HEALTH CENTRE # 015,"5778 - 176A St Surrey, BC V3S 4H3 CANADA",604-576-2888,604-576-2882
PHARMASAVE HEALTH CENTRE # 016,"277 Evergreen Road Campbell River, BC V9W 5Y4 CANADA",250-287-3222,250-287-3284
PHARMASAVE HEALTH CENTRE # 017,"1025 15th Ave W Vancouver, BC V6H 1R7 CANADA",604-558-4006,604-558-4007
PHARMASAVE HEALTH CENTRE # 020,"#103 - 625 - 5th Ave New Westminster, BC V3M 1X4 CANADA",604-526-2233,604-526-2205
PHARMASAVE HEALTH CENTRE # 024,"P.O. Box 10 1 - 281 East Island Hwy Parksville, BC V9P 2G3 CANADA",250-951-0227,250-951-0343
PHARMASAVE HEALTH CENTRE # 038,"Richlea Shopping Centre 116 - 10151 No. 3 Rd Richmond, BC V7A 4R6 CANADA",604-241-2898,604-241-2810
PHARMASAVE HEALTH CENTRE # 049,"131 First St PO Box 1080 Tofino, BC V0R 2Z0 CANADA",250-725-4949,250-725-1249
PHARMASAVE HEALTH CENTRE # 050,"15168 Fraser Hwy Surrey, BC V3R 3P1 CANADA",604-580-1456,604-580-1455
PHARMASAVE HEALTH CENTRE # 051,"2525 St. John's St Port Moody, BC V3H 2B3 CANADA",604-936-2273,604-936-2278
PHARMASAVE HEALTH CENTRE # 056,"300 - 32900 Marshall Rd Abbotsford, BC V2S 0C2 CANADA",604-870-5600,604-870-2955
PHARMASAVE HEALTH CENTRE # 058,"102 - 2048 41st Ave W Vancouver, BC V6M 1Y8 CANADA",604-261-3335,604-261-3336
PHARMASAVE HEALTH CENTRE # 059,"100 - 180 Wilson St Victoria, BC V9A 7N6 CANADA",250-380-0049,250-380-0118
PHARMASAVE HEALTH CENTRE # 063,"2580 Granville St Vancouver, BC V6H 3G8 CANADA",604-558-3003,604-558-3004
PHARMASAVE HEALTH CENTRE # 064,"#114 - 300 Riverside Dr Penticton, BC V2A 9C9 CANADA",250-493-5533,250-493-5587
PHARMASAVE HEALTH CENTRE # 080,"5791 Oak St Vancouver, BC V6M 2V7 CANADA",604-269-3617,604-269-3761
PHARMASAVE HEALTH CENTRE # 086,"#520 - 3033 Immel St Abbotsford, BC V2S 6S2 CANADA",604-853-6696,604-853-9917
PHARMASAVE HEALTH CENTRE # 091 NEWTON,"107 - 14199 62 Ave Surrey, BC V3X 0B1 CANADA",604-568-4750,604-503-5181
PHARMASAVE HEALTH CENTRE # 092,"10 - 1601 Burnwood Dr Burnaby, BC V5A 4H1 CANADA",604-428-2648,604-428-2649
PHARMASAVE HEALTH CENTRE # 094,"1808 Kingsway Vancouver, BC V5N 2S7 CANADA",778-379-4470,778-379-4472
PHARMASAVE HEALTH CENTRE # 098,"Unit 3 - 22323 48 Ave Langley, BC V3A 3N4 CANADA",604-510-5522,604-510-5523
PHARMASAVE HEALTH CENTRE # 099,"#10 - 2448 160 St Surrey, BC V3Z 0C8 CANADA",604-531-2690,604-531-2691
PHARMASAVE HEALTH CENTRE # 207,"#110 - 9193 Main Street Chilliwack, BC V2P 7S5 CANADA",604-792-1240,604-792-7208
PHARMASAVE HEALTH CENTRE #1000,"101 - 1688 152 St Surrey, BC V4A 4N2 CANADA",604-538-6334,604-538-6389
PHARMASAVE HEALTH CENTRE #1001,"Unit 103B - 19161 Fraser Hwy Surrey, BC V3S 7H2 CANADA",604-372-1234,604-372-1254
PHARMASAVE HEALTH CENTRE #1002,"2207-F Glenmore Rd Campbell River, BC V9H 1E1 CANADA",778-420-4311,778-420-1311
PHARMASAVE HEALTH CENTRE #1005,"2 - 19126 Ford Rd Pitt Meadows, BC V3Y 2P1 CANADA",604-460-4808,604-460-4807
PHARMASAVE HEALTH CENTRE #1006,"#102 - 1350 England Ave. Courtenay, BC V9N 8X6 CANADA",250-334-9311,250-334-9306
PHARMASAVE HEALTH CENTRE #1008 - METROTOWN,"4390 Beresford St Burnaby, BC V5H 0E7 CANADA",604-563-4390,604-563-4391
PHARMASAVE HEALTH CENTRE #1010,"304 - 1750 Pier Mac Way Kelowna, BC V1V 3E7 CANADA",778-484-8960,778-484-8964
PHARMASAVE HEALTH CENTRE #1011,"101-2359 Clearbrook Rd Abbotsford, BC V2T 2X6 CANADA",778-880-7011,778-880-7012
PHARMASAVE HEALTH CENTRE #1022,"#1 - 1530 West 7th Avenue Vancouver, BC V6J 1S2 CANADA",604-738-7181,604-738-7127
PHARMASAVE HEALTH CENTRE #1023,"22338 Selkirk Ave Maple Ridge, BC V2X 2X5 CANADA",604-477-1666,604-477-1672
PHARMASAVE JAMES BAY #130,"113-230 Menzies St Victoria, BC V8V 2G7 CANADA",250-383-7196,250-383-7186
PHARMASAVE KENSINGTON,"916 Kingsway Vancouver, BC V5V 3C4 CANADA",604-428-6800,833-520-1527
PHARMASAVE LIONS GATE,"152 E 13th Street North Vancouver, BC V7L 4W8 CANADA",778-340-1018,1-833-952-0979
PHARMASAVE NO. 008,"#110 - 13798 - 94A Ave. Surrey, BC V3V 1N1 CANADA",604-588-9888,604-583-5402
PHARMASAVE OAK BAY #152,"2200 Oak Bay Ave. Victoria, BC V8R 1G3 CANADA",250-598-3380,250-598-9820
PHARMASAVE OLD MILL PLAZA #178,"Old Mill Plaza Box 910 Lillooet, BC V0K 1V0 CANADA",250-256-4262,250-256-0362
PHARMASAVE RIVERBEND #1033,"3-760 Mayfair Street Kamloops, BC V2B 0E5 CANADA",236-421-4263,236-421-4431
PHARMASAVE SCOTT TOWN #167,"9558 - 120th St Surrey, BC V3V 4C1 CANADA",604-581-4671,604-581-4673
PHARMASAVE STEVESTON VILLAGE,"105 - 12420 No. 1 Rd Richmond, BC V7E 6N2 CANADA",604-232-0159,604-232-0526
PHARMASAVE WILLOWBROOK #1017,"301 - 20055 Willowbrook Dr Langley, BC V2Y 2T5 CANADA",604-427-0090,604-427-0695
PHARMATRUST PHARMACY #2,"178 Keefer Street Vancouver, BC V6A1X4 CANADA",604-694-0988,604-694-0933
PHARMAWEST PHARMACY,"#101 - 20560 56 Ave Langley, BC V3A 3Y8 CANADA",604-530-0745,604-530-0735
PHARMAWISE PHARMACY,"101 - 8488 160 St. Surrey, BC V4N 0V7 CANADA",778-565-0600,778-565-0700
PHOENIX PHARMACY,"#103 - 2155 - 10th Ave. Prince George, BC V2M 5J6 CANADA",250-562-3383,250-562-5113
PHOENIX PHARMASAVE #37,"990 West Broadway Vancouver, BC V5Z 1K7 CANADA",604-873-9277,604-873-9270
PIER HEALTH RESOURCE CENTRE,"223 Main St Vancouver, BC V6A 2S7 CANADA",604-891-1480,604-891-1490
PILLWAY,"104 - 7063 Venture St Delta, BC V4G 1H8 CANADA",1 833-745-5929,604-630-4949
PINETREE PHARMACY,"103 - 3007 Glen Dr Coquitlam, BC V3B 0L8 CANADA",604-474-4977,604-474-4978
PIVOT RX,"3309 30th Ave Vernon, BC V1T 2C9 CANADA",250-503-1344,250-503-2350
PLANET HEALTH PHARMACY,"160 - 28040 Fraser Hwy Abbotsford, BC V4X 0C1 CANADA",604-743-1695,778-360-2982
PLATINUM CARE PHARMACY,"3 - 3238 King George Blvd Surrey, BC V4P 1A5 CANADA",604-385-0188,604-385-0189
PLAZA PHARMACY,"#174 - 2655 Clearbrook Rd Abbotsford, BC V2T 2Y6 CANADA",604-504-4460,604-504-4465
PLITIO,"Unit 100 - 2240 Chippendale Road West Vancouver, BC V7S 3J5 CANADA",778-279-3901,778-279-3868
POCKETPILLS,"UNIT 107/108 5433 152 St Surrey, BC V3S 5A5 CANADA",855-850-7255,604-372-3756
POINT GREY PHARMACY,"4516 West 10th Ave. Vancouver, BC V6R 2J1 CANADA",604-224-1377,604-225-0019
POWELL RIVER PHARMACY,"4280 Joyce Ave Powell River, BC V8A 3A2 CANADA",604-489-9272,604-489-9273
PRATT'S COMPOUNDING PHARMACY INC.,"#100 - 321 Nicola St. Kamloops, BC V2C 6G6 CANADA",250-374-7226,250-851-0776
PRICESMART FOODS PHARMACY #2274 - RICHMOND,"8200 Ackroyd Road Richmond, BC V6X 1B5 CANADA",604-278-8408,604-278-7227
PRICESMART FOODS PHARMACY #2281 - STATION SQUARE,"110 - 4650 Kingsway Burnaby, BC V5H 4L9 CANADA",604-433-3760,604-433-7109
PRIME CURE PHARMACY,"#7 - 8388 128 Street Surrey, BC V3W 4G2 CANADA",778-761-3131,778-761-3132
PRIME PHARMACEUTICALS INC.,"2765 Tutt St Kelowna, BC V1Y 0G1 CANADA",778-738-3901,236-420-6453
PRIMECARE PHARMACY,"#101 - 7093 King George Blvd Surrey, BC V3W 5A2 CANADA",778-654-0013,778-654-0039
PRINCETON PHARMACY,"Box 1828 #3 - 136 Tapton Ave Princeton, BC V0X 1W0 CANADA",250-295-7670,250-295-7650
PRO-HEALTH PHARMACY #2,"3 - 8580 Young Road Chilliwack, BC V2P 6Z8 CANADA",604-845-8084,604-392-3348
PROMONTORY PHARMACY,"105 - 5615 Teskey Way Chilliwack, BC V2R 0K5 CANADA",604-705-3800,604-705-3801
PROSPER PHARMACY NO. 3,"3 - 12818 72 Ave Surrey, BC V3W 2M9 CANADA",604-543-6677,604-543-4433
PURE CURE PHARMACY,"#100 - 8820 120th Street Surrey, BC V3V 0C9 CANADA",236-598-8896,236-598-8895
PURE INTEGRATIVE PHARMACY # 1,"111 - 15388 24 Ave Surrey, BC V4A 2J2 CANADA",604-542-7780,604-542-3263
PURE INTEGRATIVE PHARMACY # 4,"3533 4th Ave W Vancouver, BC V6R 1N9 CANADA",604-733-7211,604-733-7215
PURE INTEGRATIVE PHARMACY # 5,"2685 Broadway W Vancouver, BC V6K 2G2 CANADA",604-568-8844,604-568-8944
PURE INTEGRATIVE PHARMACY # 9,"238 Robson St Vancouver, BC V6B 6A1 CANADA",604-681-8190,604-681-8195
PURE INTEGRATIVE PHARMACY #10,"3228 Dunbar Street Vancouver, BC V6S2B7 CANADA",604-732-3010,604-732-3011
PURE INTEGRATIVE PHARMACY #17,"Hollyburn Plaza #117 - 1760 Marine Dr West Vancouver, BC V7V 1J4 CANADA",604-281-3393,604-281-3392
PURE INTEGRATIVE PHARMACY #18,"3750 Oak St Vancouver, BC V6H 2M3 CANADA",604-731-8535,604-731-8534
PURE INTEGRATIVE PHARMACY #19,"103 - 3053 Edgemont Blvd North Vancouver, BC V7R 2N5 CANADA",604-770-3501,604-770-3503
PURE INTEGRATIVE PHARMACY #20,"105A - 7635 North Fraser Way Burnaby, BC V5J 0B8 CANADA",604-565-7873,604-428-3426
PURE INTEGRATIVE PHARMACY #21,"#101 - 301 Columbia St E New Westminster, BC V3L 3W5 CANADA",604-553-7145,604-553-7146
PURE INTEGRATIVE PHARMACY #23,"210 - 2425 Hemlock St Vancouver, BC V6H 4E1 CANADA",604-559-9200,604-559-9201
PURE INTEGRATIVE PHARMACY #24,"4444 10th Ave W Vancouver, BC V6R 2H9 CANADA",604-563-4888,604-563-4810
PURE INTEGRATIVE PHARMACY #25,"#102 - 23242 Mavis Ave Fort Langley, BC V1M 2R4 CANADA",604-371-1828,604-371-2066
PURE INTEGRATIVE PHARMACY #26,"104 - 382 Lerwick Rd Courtenay, BC V9N 9E5 CANADA",250-871-7900,250-871-7901
PURE INTEGRATIVE PHARMACY #27,"1318 Marine Dr West Vancouver, BC V7T 1B5 CANADA",604-281-3784,604-281-3785
PURE INTEGRATIVE PHARMACY #29,"102 - 88 Lonsdale Avenue North Vancouver, BC V7M 2E6 CANADA",604-770-3390,604-770-3391
PURE INTEGRATIVE PHARMACY #31,"102 - 557 Superior Street Victoria, BC V8V 0E4 CANADA",778-405-0860,778-405-0859
PURE INTEGRATIVE PHARMACY #33,"1240 56 Street Delta, BC V4L 2A4 CANADA",778-729-7873,778-729-7874
PURE INTEGRATIVE PHARMACY #34,"16 - 2949 Main St Vancouver, BC V5T 3G4 CANADA",604-879-1885,604-879-1887
PURE INTEGRATIVE PHARMACY #39,"630 -1200 Hunter Pl Squamish, BC V8B 0G8 CANADA",604-892-0226,604-892-0171
QUADRA MAPLE PHARMACY,"Quadra Centre 108 - 3960 Quadra St Victoria, BC V8X 4A3 CANADA",250-881-8819,250-881-8803
QUADRA VILLAGE DRUG MART,"3 - 2631 Quadra St Victoria, BC V8T 4E3 CANADA",250-383-1188,250-383-4563
QUEENS APOTHECARY,"2235 Kingsway Vancouver, BC V5N 2T6 CANADA",778-379-9933,778-379-9936
QUEENSBOROUGH COMMUNITY PHARMACY,"1028 Ewen Ave New Westminster, BC V3M 5E1 CANADA",778-397-1132,778-397-1129
R.E.A.C.H. CENTRE PHARMACY,"1145 Commercial Drive Vancouver, BC V5L 3X3 CANADA",604-216-3136,604-215-1315
RAGE'S PHARMACY,"166 - 1848 Main St Penticton, BC V2A 5H3 CANADA",250-493-7200,250-493-7201
RAINFOREST WELLNESS PHARMACY,"327 City Centre Kitimat, BC V8C 1T6 CANADA",250-632-2914,250-632-2750
REGENCY MEDICINE CENTRE,"#100 - 6091 Gilbert Road Richmond, BC V7C 5L9 CANADA",604-273-5544,604-273-5037
REID STREET PHARMACY LTD.,"359 Reid Street Quesnel, BC V2J 2M5 CANADA",250-985-0557,250-985-0535
REMEDY'S RX BELLEVUE PHARMACY,"202 16th St West Vancouver, BC V7V 3R5 CANADA",604-925-3304,604-925-3312
REMEDY'S RX NOVARA WELLNESS PHARMACY,"3482 Main St Vancouver, BC V5V 3N2 CANADA",604-875-6625,604-875-8477
REMEDY'SRX #263,"102 - 5796 Glover Rd Langley, BC V3A 4H9 CANADA",604-534-8686,604-534-8383
REMEDY'SRX #298,"#102 - 22112 - 52nd Ave Langley, BC V2Y 2M6 CANADA",604-534-6600,604-534-6076
REMEDY'SRX #367,"D/C Hospital 310 - 2268 Pandosy St Kelowna, BC V1Y 1T2 CANADA",778-484-3836,778-484-3837
REVELSTOKE FAMILY PHARMACY,"Alpine Village Shopp Ctr. Unit 12 - 555 Victoria Rd Revelstoke, BC V0E 2S0 CANADA",250-837-5191,250-837-5658
REXALL #7102,"206 Port Augusta St. Comox, BC V9M 3N1 CANADA",250-339-2235,250-339-2230
REXALL #7103,"1511 Admirals Rd Victoria, BC V9A 2P8 CANADA",250-385-1800,250-385-1870
REXALL #7104,"8925 Granville Street Box 190 Port Hardy, BC V0N 2P0 CANADA",250-949-6552,250-949-6598
REXALL #7110,"Rm.108 - 1015 Austin Ave. Coquitlam, BC V3K 3N9 CANADA",604-937-3122,604-937-3143
REXALL #7111,"9762 Willow St. Box 99 Chemainus, BC V0R 1K0 CANADA",250-246-3821,250-246-2579
REXALL #7114,"Unit 1 - 9892 Esplanade St Chemainus, BC V0R 1K1 CANADA",250-246-2151,250-246-3511
REXALL #7116,"201-4204 Village Sq Whistler, BC V8E 1H5 CANADA",604-932-4251,604-932-6324
REXALL #7121,"912 Douglas St Victoria, BC V8W 2C1 CANADA",250-384-1195,250-384-8794
REXALL #7122,"1801 Princeton-Kamloops Hwy Kamloops, BC V2E 2J7 CANADA",250-372-2207,250-372-2257
REXALL #7126,"103 - 1646 McKenzie Ave Victoria, BC V8N 0A3 CANADA",250-477-2225,250-477-2285
REXALL #7127,"101 - 230 Cook St Victoria, BC V8V 3X3 CANADA",250-386-6171,250-386-7659
REXALL #7128,"#101 - 1990 Fort St Victoria, BC V8R 6V4 CANADA",250-590-8799,250-590-8798
REXALL #7129,"Victoria Med-Dental Bldg. #120 - 1120 Yates St. Victoria, BC V8V 3M9 CANADA",250-385-7701,250-385-9672
REXALL #7136,"4794D Joyce Ave Powell River, BC V8A 3B6 CANADA",604-485-2929,604-485-2924
REXALL #7137,"#107 - 575 16th St West Vancouver, BC V7V 4Y1 CANADA",604-922-4174,604-913-3159
REXALL #7141,"#150 - 13655 Fraser Hwy Surrey, BC V3T 0P8 CANADA",778-368-0526,778-368-0528
REXALL #7149,"#122 - 1055 Georgia St W Vancouver, BC V6E 3P3 CANADA",604-684-8204,604-684-7329
REXALL #7157,"150 - 17475 56 Ave Surrey, BC V3S 2X6 CANADA",604-576-7823,604-576-7829
REXALL #7159,"6580 Fraser St Vancouver, BC V5X 3T3 CANADA",604-235-2115,604-235-2118
REXALL #7161,"110 - 32471 Lougheed Hwy Mission, BC V2V 0C8 CANADA",604-820-2128,604-820-2146
REXALL #7163,"Station Square 140 - 6200 McKay Ave Burnaby, BC V5H 4L7 CANADA",604-438-9370,604-438-9375
REXALL #7167,"107 - 15331 16 Ave. Surrey, BC V4A 1R6 CANADA",604-536-4211,604-536-6864
REXALL #7169,"Ocean Park Shopping Ctr. 12851 - 16th Ave. Surrey, BC V4A 1N5 CANADA",604-536-7611,604-536-4261
REXALL #7170,"#102 - 15451 Russell Ave White Rock, BC V4B 2R5 CANADA",604-536-8225,604-536-8405
REXALL #7171,"1463 Johnston Rd White Rock, BC V4B 3Z4 CANADA",604-531-4636,604-531-9299
REXALL #7174,"499 Granville St Vancouver, BC V6C 1T1 CANADA",604-801-6991,604-801-6997
REXALL #7175,"Victoria Medical Bldg. 1669 Victoria Street Prince George, BC V2L 2L5 CANADA",250-564-6666,250-562-5677
REXALL #7177,"7143 W. Saanich Road Brentwood Bay, BC V8M 1P7 CANADA",250-652-8813,250-652-8537
REXALL #7179,"3030 Skaha Lake Rd. Penticton, BC V2A 7H2 CANADA",250-493-8155,250-493-7577
REXALL #7181,"1750 Dufferin Cres Nanaimo, BC V9S 0A4 CANADA",250-753-6655,250-753-8945
REXALL #7184,"R007A-200 Burrard St Vancouver, BC V6C 3L6 CANADA",604-681-2195,604-681-2708
REXALL #7187,"1604 Cliffe Ave Courtenay, BC V9N 2K4 CANADA",250-334-2481,250-338-9470
REXALL #7191,"Southgate Centre #116 - 50 - 10th Street Nanaimo, BC V9R 6L1 CANADA",250-753-7195,250-753-9862
REXALL #7193,"2241 Louie Dr Westbank, BC V4T 3K3 CANADA",250-768-1459,250-768-4038
REXALL #7194,"9200 Mary St. Chilliwack, BC V2P 4H6 CANADA",604-792-7334,604-792-7708
REXALL DIRECT,"1003 - 7495 132 St Surrey, BC V3W 1J8 CANADA",1-888-792-3667,1-800-563-8934
REXALL DRUG STORE #7117,"#103 - 4360 Lorimer Road RR 4 Whistler, BC V8E 1A5 CANADA",604-932-2303,604-932-9755
REXALL DRUG STORE #7139,"102 - 1880 Island Hwy Victoria, BC V9B 1J2 CANADA",250-478-1735,250-478-5508
